source,target,peso
4612,11738,1
5099,11738,1
4612,28121,1
5099,28121,1
4612,5099,2
15032,31771,1
3337,31771,1
25874,31771,1
3853,23438,1
3853,17679,1
17679,23438,1
28395,32236,1
12301,32236,1
12301,28395,1
1299,17434,1
12150,20262,1
10089,20262,1
20262,22281,1
10089,12150,1
12150,22281,1
13715,24974,2
19241,24974,1
13715,16503,1
5190,13715,2
13715,19241,1
16503,19241,1
5190,19241,1
18168,19098,1
19098,21856,1
19098,27588,1
4770,19098,1
18168,21856,1
18168,27588,1
4770,18168,1
21856,27588,1
4770,21856,1
23339,36414,2
1221,23339,1
6329,23339,2
23339,28251,2
1221,36414,1
6329,36414,2
28251,36414,2
1221,6329,1
1221,28251,1
6329,28251,2
75,11945,1
75,4304,1
75,24959,13
11945,28406,1
11945,24959,1
4304,28406,1
4304,24959,1
2730,28994,1
2730,9959,1
2730,30339,1
2730,22674,1
9959,28994,1
28994,30339,1
22674,28994,1
9959,30339,1
9959,22674,1
22674,30339,1
8452,12382,1
12382,12772,1
3184,12382,1
2043,12382,1
8452,12772,1
3184,8452,1
2043,8452,1
3184,12772,1
2043,12772,1
2043,3184,1
5499,11289,2
11289,17417,1
780,11289,1
11289,30232,1
5499,17417,1
780,5499,1
5499,30232,1
780,17417,1
17417,30232,1
780,30232,1
16562,21109,1
2972,16562,2
2972,21109,1
15868,21109,1
2972,15868,3
7875,15842,2
14120,28083,5
14120,22630,1
22630,28083,1
16707,31608,1
29982,31608,1
16707,29982,1
13503,15024,6
13469,13503,1
13503,33380,5
1906,13503,7
13469,15024,1
15024,33380,3
1906,15024,6
13469,33380,2
1906,13469,1
1906,33380,5
11013,21676,4
11013,14711,3
11013,11136,7
11013,26628,4
11136,14711,1
14711,26628,1
18477,19549,1
18477,22457,1
18477,33549,1
18477,19100,1
19549,22457,1
19549,33549,1
19100,19549,1
22457,33549,1
19100,22457,1
19100,33549,2
32720,35599,1
23319,35599,1
32720,34244,1
23319,34244,1
23979,34244,1
23319,32720,1
23979,32720,1
23319,23979,1
18014,36269,1
24828,36269,1
6034,36269,1
21757,29223,1
3999,21757,2
830,21757,1
20777,21757,1
3999,29223,2
830,29223,1
20777,29223,1
830,3999,1
3999,20777,1
830,20777,1
19137,31216,1
31004,35026,2
7650,31004,2
24885,31004,2
7650,35026,2
24885,35026,2
7650,24885,2
976,22992,2
18207,23281,1
18207,23008,1
18207,36215,1
18207,34250,1
23008,23281,1
23281,36215,1
23281,34250,1
23008,36215,1
23008,34250,1
34250,36215,1
2809,18113,4
18113,22768,1
10191,18113,1
18113,36474,8
2809,22768,1
2809,10191,1
2809,36474,4
10191,22768,1
22768,36474,1
10191,36474,1
24080,28928,1
3797,28928,1
25654,28928,1
15209,28928,1
3797,24080,1
24080,25654,1
15209,24080,1
3797,15209,1
15209,25654,1
17100,22912,3
22912,23678,1
22912,33326,1
22912,36245,4
17100,23678,1
17100,33326,1
17100,36245,2
23678,33326,1
23678,36245,1
33326,36245,2
5190,18098,1
15432,18098,1
18098,27435,1
18098,35026,1
7606,23448,1
7606,23102,1
7606,27856,1
7606,15726,1
23102,23448,1
23448,27856,1
15726,23448,1
23102,27856,1
15726,23102,1
15726,27856,1
21520,24289,1
24289,33452,1
20751,24289,1
5799,24289,1
21520,33452,1
20751,21520,1
5799,21520,1
20751,33452,1
5799,33452,1
5799,20751,1
13646,22241,2
21319,22241,1
22241,35561,2
13646,21319,1
7688,13646,2
13646,35561,2
7688,21319,1
21319,35561,1
7688,35561,17
6678,30099,2
6678,24618,2
6678,32270,2
2226,6678,2
24618,30099,2
30099,32270,2
2226,30099,2
24618,32270,2
2226,24618,2
2226,32270,2
14144,35010,1
16285,35010,1
14351,35010,1
14144,16285,1
14144,14351,1
14351,16285,1
22156,24865,1
24865,26362,1
1094,24865,1
24865,29453,1
22156,26362,1
1094,22156,1
22156,29453,1
1094,26362,1
26362,29453,1
1094,29453,1
19623,25623,2
22039,25623,2
13652,25623,1
25623,30428,2
19623,22039,3
13652,19623,2
19623,30428,5
13652,22039,1
22039,30428,4
13652,30428,3
11248,35659,1
11275,35659,1
29749,35659,1
12317,35659,1
11248,11275,1
11248,29749,1
11248,12317,1
11275,29749,1
11275,12317,1
12317,29749,1
12389,17601,1
17601,24217,1
17601,19767,1
17601,33451,1
12389,24217,1
12389,19767,1
12389,33451,1
19767,24217,1
24217,33451,1
19767,33451,1
16176,30346,1
16176,25069,1
16176,20776,3
16176,21972,1
25069,30346,1
20776,30346,2
21972,30346,1
20776,25069,1
21972,25069,1
20776,21972,1
22371,32930,2
22371,23956,1
23956,32930,1
4470,30806,1
7663,30806,1
23870,30806,1
4470,17016,1
4470,7663,1
4470,23870,1
7663,17016,1
17016,23870,1
7663,23870,1
1886,26263,1
2390,26263,2
26263,34374,2
5711,35146,1
5711,17927,1
17927,35146,1
25887,35146,1
26472,35146,1
17927,25887,1
17927,26472,1
9175,14900,1
9175,20643,1
9175,29636,3
9175,13686,4
14900,20643,1
14900,29636,1
13686,14900,1
20643,29636,1
13686,20643,2
13686,29636,6
22559,22641,4
22024,30794,1
22024,22840,1
18843,22024,1
22840,30794,1
18843,30794,2
18843,22840,1
11929,21932,1
11348,11929,2
17934,21932,1
11348,21932,1
11348,17934,1
16832,35784,1
6731,16832,1
16832,26423,1
6731,35784,1
26423,35784,1
6731,26423,1
25051,25417,1
816,25051,1
20791,25051,3
16173,25051,1
816,25417,1
20791,25417,1
16173,25417,1
816,20791,1
816,16173,1
16173,20791,1
10697,21651,1
10697,36414,1
10697,30536,1
10697,15631,1
21651,36414,1
21651,30536,1
15631,21651,2
30536,36414,1
15631,36414,1
15631,30536,1
1037,27335,1
1037,4392,3
22559,34350,1
2219,17585,1
2219,24687,1
938,2219,1
2219,36256,1
938,17585,1
17585,36256,1
938,24687,1
24687,36256,1
938,36256,1
1212,5190,1
5190,11646,1
1212,11646,1
1212,35026,1
11646,35026,1
1378,22799,1
1378,7350,2
1378,5455,1
7350,22799,1
5455,22799,1
5455,7350,1
9708,28947,1
28947,35935,1
7796,28947,1
18694,28947,1
9708,35935,1
7796,9708,1
9708,18694,1
7796,35935,1
18694,35935,1
7796,18694,1
11737,22054,1
22054,28675,1
21391,22054,1
24239,28350,1
28350,33762,1
13720,25222,2
9555,13720,1
13720,27022,1
13720,22121,4
9555,25222,1
25222,27022,1
22121,25222,3
9555,27022,1
9555,22121,1
22121,27022,1
26370,31883,1
31342,31883,1
22165,31883,1
26370,31342,1
22165,26370,1
22165,31342,1
16863,25508,1
16863,21273,1
3007,16863,1
6562,16863,1
21273,25508,1
3007,25508,1
6562,25508,1
3007,21273,1
6562,21273,1
3007,6562,1
22559,32347,2
3470,32347,1
2058,32347,1
22641,32347,2
3470,22559,1
2058,22559,1
2058,3470,1
3470,22641,1
2058,22641,1
30271,32347,1
22559,30271,1
22641,30271,1
1253,8837,2
1253,31965,2
1253,25059,2
8837,31965,2
8837,25059,5
5956,19012,1
5956,34534,2
19012,34534,1
29382,30899,1
1283,30899,1
609,30899,1
1283,29382,1
609,29382,1
28507,29382,1
609,1283,1
609,28507,1
8190,16092,4
8190,33910,7
8190,32577,4
16092,33910,4
16092,32577,4
32577,33910,4
6403,34828,1
6403,8197,1
1102,6403,2
1292,6403,1
8197,34828,1
1102,34828,1
1292,34828,1
1102,8197,1
1292,8197,1
1102,1292,1
7450,30981,1
22495,28828,1
21564,28828,1
12291,28828,1
3119,28828,1
21564,22495,1
12291,22495,1
3119,22495,1
12291,21564,1
3119,21564,1
3119,12291,1
16441,36589,2
5003,16441,1
5003,36589,1
6369,19002,3
19002,28075,1
2134,19002,2
1890,19002,3
6369,28075,1
2134,6369,1
1890,6369,3
2134,28075,1
1890,28075,1
1890,2134,1
14381,26728,1
14381,28845,1
14381,34154,1
7990,14381,2
26728,28845,1
26728,34154,1
7990,26728,1
28845,34154,1
7990,28845,1
7990,34154,1
5695,8105,2
5695,21892,1
5695,18270,1
5695,13422,2
8105,21892,1
8105,18270,1
18270,21892,3
13422,21892,2
13422,18270,2
5835,33927,3
14976,33927,2
23545,33927,2
32128,33927,3
5835,14976,4
5835,23545,2
14976,23545,2
14976,32128,4
23545,32128,2
15297,32120,1
25732,32120,1
15297,25732,7
7674,25996,1
7674,14585,1
7674,26028,1
7674,9273,3
14585,25996,1
25996,26028,1
9273,25996,1
14585,26028,1
9273,14585,1
9273,26028,1
4781,13985,3
4781,29181,1
4781,14040,2
13985,29181,1
13985,14040,2
14040,29181,1
22641,29969,1
22559,29969,1
28401,29969,1
19867,29969,1
22641,28401,1
19867,22641,1
22559,28401,1
19867,22559,1
19867,28401,1
33638,36245,2
30563,33638,2
13883,33638,1
17679,33638,2
30563,36245,6
13883,36245,1
17679,36245,6
13883,30563,1
13883,17679,1
2304,10184,1
10184,35740,1
2304,35740,1
5196,8259,1
8259,18707,1
8259,34141,1
8259,17866,1
5196,18707,1
5196,34141,3
5196,17866,1
18707,34141,1
17866,18707,1
17866,34141,4
15739,25340,1
15739,27476,1
6407,15739,1
4710,15739,1
6407,25340,1
4710,25340,1
6407,27476,1
4710,27476,1
27703,29188,2
3424,27703,1
16180,29188,2
3424,16180,1
3424,29188,1
14556,29188,2
3424,14556,1
22912,29492,1
17100,29492,1
11189,20811,1
6134,20811,1
1002,11189,1
6134,11189,1
11189,15622,1
1002,6134,1
6134,15622,1
11975,28028,1
28028,30479,1
28028,28992,1
28028,35520,1
11975,30479,1
11975,28992,1
11975,35520,1
28992,30479,1
30479,35520,1
28992,35520,1
5732,23781,1
1653,5732,1
3879,5732,1
5732,36359,1
1653,23781,1
3879,23781,1
23781,36359,1
1653,3879,1
1653,36359,1
3879,36359,1
3403,13602,2
13602,34796,2
1084,13602,2
3403,34796,3
1084,3403,1
3403,28423,3
1084,34796,1
28423,34796,3
1084,28423,1
17476,30740,1
12862,30740,1
30740,33372,1
15621,30740,1
12862,17476,1
17476,33372,1
15621,17476,1
12862,33372,1
12862,15621,1
17100,25059,4
2012,25059,1
6979,25059,1
6073,25059,1
2012,17100,1
6979,17100,1
6073,17100,1
2012,6979,1
2012,6073,1
6073,6979,1
11437,19530,1
6811,19530,2
6811,11437,1
2244,6811,1
2993,6811,1
18365,31595,1
6344,31595,1
9147,31595,1
31595,33653,1
6344,18365,1
9147,18365,1
18365,33653,1
6344,9147,1
6344,33653,1
9147,33653,1
20730,25238,1
25238,33236,1
7688,25238,1
1873,25238,1
20730,33236,1
7688,20730,3
1873,20730,1
7688,33236,1
1873,33236,1
1873,7688,1
18298,32958,1
18298,19039,1
8925,18298,1
7282,18298,1
19039,32958,1
8925,32958,1
8925,19039,1
7282,19039,1
7282,8925,1
347,10349,1
347,8301,1
8301,10349,1
6731,13035,1
6731,25654,1
1282,6731,1
13035,25654,1
1282,13035,1
1282,25654,1
1199,13714,1
7172,13714,2
13714,33883,2
1199,7172,2
1199,33883,1
7172,33883,2
7999,32421,1
12075,32421,3
7999,12075,4
7999,20320,1
6628,7999,4
12075,20320,1
2602,31299,1
15750,31299,1
26047,29718,2
24333,27519,4
24371,29140,2
10615,26372,1
26372,31199,1
10615,14252,2
10615,31199,2
14252,31199,3
7700,28657,1
7700,23146,1
3677,28657,1
3677,23146,1
23146,28657,1
8380,22033,1
7700,22033,1
3677,22033,1
1981,26874,1
1981,29449,1
26874,29449,1
16182,24336,1
15853,16182,1
16182,24377,1
15853,24336,1
15853,24377,1
7953,14748,1
14748,22343,7
14748,30070,1
14606,14748,1
7953,22343,1
7953,30070,1
7953,14606,1
22343,30070,1
14606,22343,1
14606,30070,1
21990,23897,1
10529,23897,1
10863,20318,1
10863,18655,1
3248,20729,3
3248,21188,1
3248,4268,1
3248,22568,3
20729,21188,1
4268,20729,1
4268,21188,1
21188,22568,1
4268,22568,1
11073,33578,2
13858,33578,2
20077,26413,1
25325,26413,1
4374,26413,1
5001,26413,1
20077,25325,1
4374,20077,1
5001,20077,1
5001,25325,1
4374,5001,1
19223,29058,4
4039,29058,2
29058,33541,4
4039,19223,2
4039,33541,5
6516,18994,1
18994,27828,1
18994,33259,1
7205,18994,1
17092,35991,1
33632,35991,1
23158,35991,2
7437,35991,3
17092,33632,1
17092,23158,2
23158,33632,1
7437,33632,1
7437,23158,3
18209,25486,1
17113,18209,1
18209,35399,1
12409,18209,1
17113,25486,1
25486,35399,1
12409,25486,1
17113,35399,1
12409,17113,1
12409,35399,1
4494,6846,2
4494,22992,2
4293,4494,1
4494,4805,1
7591,16736,1
7591,11981,1
7591,19639,1
2999,7591,1
11981,16736,1
16736,19639,1
2999,16736,1
11981,19639,1
2999,11981,1
2999,19639,1
4770,30582,1
17843,35301,1
16269,33734,1
18209,35775,1
3583,27001,1
27001,33054,1
3583,33054,1
11960,26796,2
19795,26796,1
18246,26796,1
16811,26796,2
11960,19795,1
11960,18246,1
11960,16811,2
18246,19795,1
16811,19795,4
16811,18246,3
10949,31717,1
10089,10949,1
10949,22281,1
26401,27807,1
25336,27807,1
20791,27807,1
9463,27807,1
14666,16856,6
16856,17343,6
1727,16856,1
16856,31134,1
14666,17343,7
1727,14666,1
14666,31134,1
1727,17343,1
17343,31134,1
1727,31134,1
26737,26944,1
13659,26944,1
22054,26944,1
21189,30778,1
19123,21189,2
3708,21189,2
9594,21189,2
19123,30778,1
3708,30778,1
9594,30778,1
3708,19123,2
9594,19123,2
3708,9594,2
6347,23453,2
23453,31992,2
23453,25603,2
6347,31992,2
6347,25603,2
25603,31992,2
19872,24118,1
24118,31482,1
19872,34700,1
31482,34700,1
19872,31482,1
1343,19872,1
1343,31482,1
2973,23213,1
9514,23213,1
23213,30389,1
23213,30947,1
2973,9514,2
2973,30389,1
9514,30389,1
30389,30947,1
22491,35462,1
4359,35462,1
35462,35584,2
6403,35462,2
4359,22491,1
22491,35584,1
6403,22491,1
4359,35584,1
4359,6403,1
11606,29628,1
11606,27637,1
11606,32672,1
27637,29628,1
29628,32672,1
27637,32672,1
11185,28471,1
28471,32864,1
11185,32864,1
11185,23424,1
23424,32864,1
7713,22296,1
7713,35260,1
7713,9010,1
5805,7713,1
17470,36115,1
17470,30794,2
17470,30671,1
30794,36115,1
30671,36115,1
30671,30794,1
12250,16589,1
12250,14856,1
6642,12250,1
12250,27366,1
6642,16589,4
6642,14856,2
6642,27366,3
27468,28300,1
28300,35371,1
27468,35371,1
21220,27468,1
27468,32660,1
21220,35371,1
32660,35371,1
498,27175,1
18873,27175,1
27175,36377,1
22847,27175,1
498,18873,1
498,36377,1
498,22847,1
18873,36377,1
18873,22847,1
22847,36377,1
21676,34917,1
21676,26046,1
11013,34917,1
11013,26046,1
26046,34917,1
11136,26046,4
11162,13480,1
11162,15504,1
11162,33576,1
6784,11162,1
13480,15504,1
13480,33576,1
6784,13480,3
15504,33576,1
6784,15504,1
6784,33576,1
2298,36678,1
21997,36678,1
15939,36678,1
9707,36678,1
2298,21997,1
2298,15939,1
2298,9707,1
15939,21997,1
9707,21997,1
9707,15939,1
31826,36459,1
10658,36459,1
30885,36459,1
10658,31826,1
30885,31826,1
10658,30885,1
10658,26895,1
4141,29982,3
4710,30910,18
4710,31199,4
30910,31199,2
8739,35242,1
33883,35242,2
27256,35242,1
21451,35242,1
8739,33883,2
8739,27256,1
8739,21451,2
27256,33883,1
21451,33883,2
21451,27256,2
12656,33734,2
12656,24661,6
24661,33734,2
12106,26315,1
3362,26315,3
26315,29105,6
17619,26315,4
3362,12106,3
12106,29105,3
12106,17619,3
3362,29105,5
3362,17619,3
17619,29105,8
2994,32506,1
18455,32506,1
5383,32506,1
7205,32506,2
2994,18455,1
2994,5383,1
2994,7205,1
5383,18455,1
7205,18455,2
5383,7205,1
13080,16249,3
347,7239,1
2739,6883,1
6883,13948,1
6883,31892,2
6883,13740,1
2739,13948,2
2739,31892,1
2739,13740,2
13948,31892,2
13740,13948,3
13740,31892,3
20316,21976,1
18343,21976,1
8474,21976,1
18343,20316,1
8474,20316,1
8474,18343,1
13714,17571,1
17571,33883,1
7172,17571,2
25335,32042,3
8568,25335,2
15376,25335,2
23784,25335,6
8568,32042,1
15376,32042,1
23784,32042,5
8568,15376,6
8568,23784,2
15376,23784,2
8468,24003,1
8468,29749,1
8468,12665,1
24003,29749,1
12665,24003,1
12665,29749,2
13433,15057,1
13433,30727,1
1639,13433,1
980,13433,1
15057,30727,1
1639,15057,1
1639,30727,1
980,30727,1
980,1639,12
17475,26114,1
17475,23935,1
17475,31964,1
23935,26114,1
15147,26114,2
26114,31964,1
15147,23935,1
23935,31964,5
15147,31964,1
8999,19113,1
7887,8999,1
7887,19113,1
1918,30266,1
30266,32088,1
7861,30266,1
7447,30266,1
1918,32088,1
1918,7861,1
1918,7447,1
7861,32088,1
7447,32088,1
1669,20930,1
4517,20930,3
323,20930,5
20930,21134,10
1669,4517,2
323,1669,2
1669,21134,2
323,4517,7
4517,21134,4
3337,28723,3
3337,31492,1
28723,31492,1
15135,28723,1
405,28723,2
15135,31492,1
405,31492,1
405,15135,1
422,9013,1
422,4444,1
422,7783,1
4444,9013,1
7783,9013,1
4444,7783,1
16577,32559,2
16577,19148,2
4294,16577,2
5010,16577,1
19148,32559,4
4294,32559,2
5010,32559,1
4294,19148,2
5010,19148,1
4294,5010,1
8817,16043,3
8817,21961,1
8817,25059,9
16043,21961,1
16043,25059,3
21961,25059,1
21635,35982,3
10759,21635,3
10759,35982,3
23530,27526,1
5420,23530,1
23530,27457,1
23530,36622,1
5420,27526,1
27457,27526,1
27526,36622,1
5420,27457,3
5420,36622,1
27457,36622,1
13177,13361,3
13361,21918,4
13361,35668,1
13177,21918,5
13177,29781,4
13177,35668,1
21918,29781,2
21918,35668,1
29781,35668,1
899,13636,1
899,13311,1
899,1433,1
899,12939,1
13311,13636,1
1433,13311,1
12939,13311,1
26741,28578,1
4048,28578,1
2993,28578,1
20903,28578,1
4048,26741,1
2993,26741,1
20903,26741,1
2993,4048,2
4048,20903,1
8458,11509,1
11509,25257,1
11509,35502,1
11509,35876,2
8458,25257,1
8458,35502,1
8458,35876,1
25257,35502,1
25257,35876,1
35502,35876,1
21910,25182,1
25182,35913,1
21910,27437,8
27437,35913,1
21910,35913,1
9009,35913,1
16176,33423,1
2258,33423,1
20776,33423,1
16176,27307,1
2258,16176,1
2258,27307,1
20776,27307,1
2258,20776,1
13094,34790,2
5503,34790,2
1433,34790,2
9057,34790,2
5503,13094,2
1433,13094,2
9057,13094,2
1433,5503,2
5503,9057,2
1433,9057,2
6369,16188,1
6369,34386,1
16188,19002,1
16188,34386,1
1890,16188,1
19002,34386,1
1890,34386,1
756,11377,1
756,23722,1
756,8483,1
11377,23722,1
8483,11377,1
8483,23722,1
5368,28121,1
28121,30236,1
5368,30236,1
22744,27588,1
8229,17953,1
8229,10866,1
17953,18516,1
10866,18516,1
17953,18707,1
10866,17953,1
10866,18707,1
14807,34840,1
14807,27440,1
7447,14807,1
7861,14807,1
27440,34840,1
7447,34840,1
7861,34840,1
7447,27440,1
7861,27440,1
20721,25083,1
3720,15988,1
22500,24849,2
15988,22500,1
24849,27767,4
15988,27767,1
5232,11929,2
136,36286,1
15297,36286,1
1343,36286,1
136,15297,1
1343,15297,1
6516,19895,1
19895,34849,1
17156,19895,2
7205,19895,1
6516,34849,1
6516,17156,1
7205,34849,1
7205,17156,1
5190,9045,1
5190,15901,1
5190,19542,1
9045,15901,1
9045,19542,1
15901,19542,1
1967,9231,1
1967,10966,3
1967,18473,2
1967,3771,2
10200,27952,1
10200,23003,3
6500,10200,4
23003,27952,1
6500,27952,1
6500,23003,3
15135,17434,1
12309,15135,1
15135,27767,3
12309,17434,1
17434,27767,1
12309,27767,1
5190,21760,1
21760,35026,1
20272,25403,1
2491,20272,1
14407,20272,1
20272,22521,1
2491,25403,1
14407,25403,1
22521,25403,1
2491,14407,1
2491,22521,1
14407,22521,1
9224,24852,1
1187,9224,1
9224,14911,1
1187,24852,1
14911,24852,1
18192,24852,1
1187,14911,1
1187,18192,1
14911,18192,1
2504,18716,1
2504,25707,2
2504,18171,3
2504,30277,4
18716,25707,1
18171,18716,1
18716,30277,1
787,10659,1
10659,34300,1
9195,10659,1
787,34300,1
787,9195,1
9195,34300,1
26171,28654,1
25340,26171,1
19393,26171,1
8624,26171,1
25340,28654,1
19393,28654,1
8624,28654,1
19393,25340,1
8624,25340,1
8624,19393,1
31676,32691,4
32691,36612,4
31676,36612,4
11870,15838,7
23445,29629,1
8119,23445,1
11996,23445,1
8119,29629,1
11996,29629,1
26572,29629,1
8119,11996,1
8119,26572,1
11996,26572,1
985,28920,1
985,34941,3
985,1930,1
985,23994,2
28920,34941,1
1930,28920,1
23994,28920,1
1930,34941,1
23994,34941,3
1930,23994,1
5600,27959,1
13218,27959,1
27959,34011,1
27959,36245,1
957,6347,3
957,1801,1
957,34216,1
957,27111,3
1801,6347,1
6347,34216,1
6347,27111,2
1801,34216,1
1801,27111,2
27111,34216,1
7534,24957,2
24957,30008,1
3887,24957,1
20942,24957,1
7534,30008,1
3887,7534,1
7534,20942,1
3887,30008,1
20942,30008,1
3887,20942,1
4875,32839,1
9447,32839,1
16636,32839,1
6715,32839,1
4875,9447,1
4875,16636,1
4875,6715,1
9447,16636,1
6715,9447,1
6715,16636,1
16562,24478,1
16966,24478,1
6772,16562,2
6772,16966,1
16562,16966,1
15868,16966,1
1378,15265,1
1378,22362,1
1378,32795,1
7350,15265,1
7350,22362,1
7350,32795,1
15265,22362,1
15265,32795,1
22362,32795,1
9654,30334,1
2178,9654,1
9654,9945,1
9654,13743,1
2178,30334,1
9945,30334,1
13743,30334,1
2178,9945,1
2178,13743,1
9945,13743,1
35161,35626,1
2143,35161,2
33786,35161,1
35161,35593,1
2143,35626,1
33786,35626,1
35593,35626,1
2143,33786,1
2143,35593,1
33786,35593,1
18186,32148,3
18580,32148,2
30002,32148,3
11465,32148,3
18186,18580,2
18186,30002,7
11465,18186,3
18580,30002,2
11465,18580,2
11465,30002,3
31545,36444,1
21959,31545,2
31545,32086,2
11580,31545,9
21959,36444,2
32086,36444,1
11580,36444,2
21959,32086,2
11580,21959,12
11580,32086,4
16095,32707,1
32707,33885,1
32194,32707,1
16095,33885,1
16095,32194,1
16095,29749,1
32194,33885,1
29749,32194,1
4548,17134,1
2441,17134,2
8778,17134,3
17134,31547,3
2441,4548,2
4548,8778,2
4548,31547,2
2441,8778,4
2441,31547,3
8778,31547,3
27931,32197,1
27931,29173,1
18703,27931,1
8569,27931,1
29173,32197,2
18703,32197,1
8569,32197,2
18703,29173,2
8569,29173,3
8569,18703,3
7360,27895,1
12760,27895,1
3805,27895,1
5024,27895,1
7360,12760,1
3805,7360,1
5024,7360,1
3805,12760,1
5024,12760,1
3805,5024,1
12947,36208,1
20918,36208,1
16097,36208,1
8409,36208,1
12947,20918,1
12947,16097,1
8409,12947,1
16097,20918,1
8409,20918,1
8409,16097,1
5402,27198,1
5402,12472,1
12472,27198,1
8521,27198,1
8521,12472,1
25732,35812,2
25059,35812,1
25059,25732,1
9241,24338,1
9115,9241,1
9241,34350,1
1109,15234,1
12628,15234,2
9523,15234,1
15234,33068,1
1109,12628,1
1109,9523,1
1109,33068,1
9523,12628,1
12628,33068,1
9523,33068,1
14714,36521,1
1343,36521,2
7734,36521,1
23653,36521,1
1343,14714,1
7734,14714,1
14714,23653,1
1343,23653,1
7734,23653,1
11214,34398,1
11214,13223,1
11214,27735,1
27735,34398,1
13223,27735,3
14146,34534,2
14146,32889,2
32889,34534,2
1718,21042,1
12950,21042,1
1718,12950,1
5420,14373,1
1282,14373,1
14373,27457,1
14373,28282,1
1282,5420,1
5420,28282,2
1282,27457,1
1282,28282,1
16737,31852,1
16737,36224,1
16737,17875,1
16737,27474,1
31852,36224,1
17875,31852,1
27474,31852,1
17875,36224,1
27474,36224,1
17875,27474,2
11349,34488,2
29158,34350,1
25245,34350,1
25245,29158,1
13528,29158,1
13528,25245,1
26162,35039,1
980,35039,1
1639,35039,1
980,26162,1
1639,26162,1
29669,33292,1
15557,33292,1
22181,33292,1
15557,29669,1
22181,29669,1
22683,25389,1
5977,22683,1
25059,25389,8
5977,25059,1
5977,25389,1
15135,33002,1
15135,23341,1
3337,23341,1
23341,33002,1
23341,27767,1
2149,19437,1
4954,19437,1
19437,32459,1
19437,29722,1
2149,4954,1
2149,32459,1
2149,29722,1
4954,32459,1
4954,29722,1
29722,32459,1
9217,16027,1
9217,19367,1
9217,27992,1
3347,9217,1
16027,19367,1
16027,27992,1
3347,16027,1
19367,27992,3
3347,19367,3
3347,27992,3
11935,21676,1
11013,11935,1
11935,26628,1
11136,11935,1
17775,19831,2
17864,19831,1
1027,19831,1
19831,36087,2
17775,17864,2
1027,17775,1
17775,36087,2
1027,17864,1
17864,36087,1
1027,36087,1
16364,24306,3
1833,16364,2
7353,16364,6
13005,16364,6
1833,24306,1
7353,24306,2
13005,24306,2
1833,7353,2
1833,13005,2
7353,13005,11
13937,20292,1
13937,31128,1
7447,13937,1
13937,25760,1
20292,31128,1
7447,20292,2
20292,25760,1
7447,31128,1
25760,31128,1
7447,25760,2
1766,35250,1
1766,24096,1
1766,36451,1
1766,35875,1
24096,35250,1
35250,36451,1
24096,36451,1
24096,35875,1
35875,36451,1
6600,16649,1
6600,32450,1
